masterid,latitude,longitude,huc,county,psa_lu,comid,psa6c,regionalboardnumber,area_sqkm,new_lat,new_long,site_elev,elev_range,ppt_00_09,maxwd_ws,meanp_ws,minp_ws,sumave_p,xwd_ws,temp_00_09,tmax_ws,atmca,atmmg,atmso4,bdh_ave,kfct_ave,lprem_mean,prmh_ave,ucs_mean,cao_mean,mgo_mean,s_mean,p_mean,urban_2011_ws,urban_2011_5k,urban_2011_1k,ag_2011_ws,ag_2011_5k,ag_2011_1k,code_21_2011_ws,code_21_2011_5k,code_21_2011_1k,roaddens_ws,roaddens_5k,roaddens_1k,paved_int_ws,paved_int_5k,paved_int_1k,invdamdist,mines_5k,MaxW1_HALL,RefStatus
636SED036,39.48765,-120.3679,636,Sierra,Forest,8933214,SN,6,68.25027,39.487651,-120.36781,1987,794,111879.5,14.1509,1523.2,13.8025,4829.904,102.2076,1340,226.7531,0.0508,0.0186,0.2057,1.3537,0.1486,-0.9554,5.7108,72.565,3.6231,2.1045,0.0307,0.181,0.1120899,0.139256,0,0,0,0,1.107712,1.560235,4.654011,0.9883566,1.215246,1.27083,8,5,0,0,0,-Inf,Reference
515PS0622,39.00558,-121.39953,515,Placer,Other,948020363,CV,5,754.6937,39.00533966,-121.3993523,30,1742,48603.9,10.7421,1188.82,3.09592,2029.51,68.1825,2426,323.185,0.047654,0.038037,0.262698,1.39715,0.238097,-0.915777,1.97258,128.865,4.95902,4.07266,0.041611,0.211916,1.894666,0.1297964,0,1,61,48,6.491499,5.735378,10.15515,3.675776,1.271728,2.974889,805,4,0,0,0,-Inf,Non-reference
801RB8294,33.96715,-117.48984,801,Riverside,Other,0,SC,8,2380.02,33.96701103,-117.489932,200,3279,25406.1,7.29486,617.109,2.28452,1603.52,42.3754,2685,312.5,0.064501,0.031026,0.399819,1.61879,0.183706,0.062065,9.2853,76.405,3.44491,1.66508,0.07177,0.136768,23.14383,62.24936,20,1,2,1,10.87629,21.85763,24.27586,3.912554,7.664099,2.774547,2002,56,0,0,0,-Inf,Non-reference
205COY853,37.17774,-121.49712,205,Santa Clara,Forest,17694671,CH,2,92.85,37.178,-121.497,370,741,55172.89844,9.699454,666.4532,0.7142857,677,56.68852,2198,298.0714,0.043274,0.03288533,0.246821,1.53,0.28,-0.68,3.4,101.7499,3.36,3,0.06,0.11,0,0,0,0,0,0,0.424274,0,0,0.23167861,0.21162836,0,0,0,0,0,0,-Inf,Reference
403S00772,34.40976,-118.93221,403,Ventura,Other,948070356,SC,4,671.364,34.40943035,-118.9300185,138,2144,44010.69922,6.22846079,669.0718954,2.32134444,438.4827393,35.12875121,2465,304.6801968,0.06020525,0.02846581,0.35770026,1.53454571,0.26583297,-0.76692722,3.19182741,76.80076381,5.74673525,0.00492005,1.07150585,0.12749356,0.07828838,1.3667426,17,1,15,24,1.22861816,6.48417249,21.1790393,0.28315074,2.08938772,2.88703744,106,21,0,0,0,0,Non-reference
SMC00445,34.0214,-117.39084,801,Riverside,Urban,22558004,SC,8,0.8172,34.01921618,-117.3906293,268,200,23142.59961,5,313.5,1.70291266,562.5666504,30,2708,-9999,0.05476602,0.03161314,0.38590517,1.59285037,0.23624621,-1.50633424,5.15899992,92.72970142,3.54761139,-9999,0.05233212,0.14931558,14.42731278,14.42731278,37,0,0,0,19.38325991,19.38325991,40.85714286,1.32121169,1.32121169,3.44633448,0,0,0,0,1,-Inf,Non-reference
402M00015,34.47484,-119.29151,402,Ventura,Ag,948070367,SC,4,191.2401,34.47350755,-119.29120033,241,1589,53697,6.30272109,803.55580869999994,1.82720688,424.7013516,34.50680272,2422,310.7826087,0.06154421,0.02785058,0.34990172,1.53734077,0.26147355,-0.7406224,1.66129325,69.76695374,3.71697045,0.04347826,1.01152841,0.13082499,0.02870737,0.15526611,1,0,1,15,1.6250253,5.15828517,15.42401821,0.13531984,0.44796145,0.69233488,19,12,0,0,1,0,Non-reference
202BUT030,37.22474,-122.33254,202,San Mateo,Forest,17688195,CH,2,29.17532464,37.224863,-122.33258,50,661,77491.20313,12,898.3162333,3.03813333,1265.1213,75.58763333,1922,257.6634,0.0446,0.0446,0.2646,1.4611,0.197,-0.75823333,4.15466667,67.80063333,11.72893333,4.40736667,1.16313333,0.1191,0.01233464,0,0,0,0,0,3.18542046,2.35766565,2.124834,1.89655079,1.43498085,1.099824,12,8,1,0,0,-Inf,Reference
404LCCALV,34.10520752,-118.7126873,404,Los Angeles,Other,20364949,SC,4,50.2938,34.10401007,-118.712776,172,522,45620.69922,5.78125,468.7280702,5.99023152,326.7951406,31.51875,2479,330.6724138,0.05611138,0.0306998,0.3768544,1.56784264,0.26522219,-0.75150509,3.14210905,67.50066513,16.38873681,0,1.17200538,0.11380116,11.09838588,17.20610687,1,0,0,2,9.77774597,11.12977099,19.63608795,3.68583159,4.64857491,4.58186926,86,24,2,0,0,-Inf,Non-reference
518FTRA23,39.81917,-120.39141,518,Plumas,Other,948020298,SN,5,1359.4653,39.81916267,-120.3914075,1487,1177,39752.7,8.28731789,638.0804264,9.17216117,3174.370043,63.95581562,1694,277.6874237,0.05183569,0.01742512,0.20363982,1.40864948,0.20110716,0.20438337,6.25663082,79.70340524,4.13622004,2.3517478,0.05172974,0.20056476,0.29691821,0.58485429,1,2,0,0,2.29643228,0,0,0.73467113,0.95565975,2.16369889,312,21,0,0,1,-Inf,Non-reference
404S26868,34.09675,-118.71737,404,Los Angeles,Other,20364949,SC,4,50.95528274,34.0967506,-118.71737,160,533,45620.69922,5.7778,468.6609,0,328.9736333,31.5123,2479,330.5,0.05616667,0.0307,0.37713333,1.55376667,0.23773333,-0.759,2.82583333,67.83833333,16.9853,6.1543,1.21853333,0.11563333,11.11680237,15.74254317,5,0,1,1,10.00936115,11.39717425,26.80921053,3.72906642,4.62897694,5.65042704,88,20,2,0,0,-Inf,Non-reference
801SDC504,33.65657,-117.76426,801,Orange,Urban,20355452,SC,8,94.7691,33.65760114,-117.7652092,45,491,28947,6.02372881,393.5069124,3.17644931,437.0288213,33.16271186,2423,297.9130435,0.05622069,0.03154176,0.3869386,1.56121394,0.28402986,0.36666449,3.45771384,45.08822515,8.5450215,0,0.8520454,0.11765501,44.36889239,54.08882841,81,1,1,0,18.54148662,22.00915502,13.26781327,2.65251086,8.63385041,15.96692445,322,125,20,0,0,0.61,Non-reference
SMC02563,33.68193,-117.67293,801,Orange,Urban,20355416,SC,8,5.223182,33.6819351,-117.67299,224,310,32610.9,6,446.8462,0,465.6667,33.2667,2487,309.8571,0.0561,0.0316,0.3869,1.5046,0.2857,-0.7568,1.7581,73.1759,12.655,4.4612,1.316,0.1132,24.68431,24.68431,88,0,0,0,9.980972,9.704203,11.0011,6.122306,6.122306,17.79501,6,6,6,0,0,3.09,Non-reference
801SJR159,33.73904,-116.83089,802,Riverside,Other,22535256,SC,8,368.2674,33.73889335,-116.8323373,587,2712,31322.19922,6.67195767,605.6436234,1.88968169,3603.611935,41.09082892,2605,300.3820225,0.08995067,0.03022944,0.43120671,1.60660335,0.17238119,-2.54592775,10.18268241,121.7541235,4.15393114,3.53932584,0.03615198,0.15085803,0.22899122,0.29014177,1,0,0,8,4.27336224,3.56083086,9.2631579,0.89136336,0.22457969,0.36625598,89,3,0,0,0,-Inf,Non-reference
507SHA201,40.45292,-121.83238,507,Shasta,Forest,2765992,CH,5,59.7114,40.45390437,-121.8314069,764,1720,87017.7,14.40659341,1219.934783,4.24657534,5093.388424,103.3461538,2148,282.7260274,0.03533062,0.01860228,0.17039066,1.17518581,0.14990644,-0.31187926,3.382356,137.5790603,6.68977984,3.88213349,0.01869199,0.27998238,0.0150725,0.1635323,0,0,0,0,0,0,0,3.02788707,3.87709375,3.53360967,8,3,0,0,0,-Inf,Non-reference
802SNC070,33.77122,-116.7675,802,Riverside,Forest,0,SC,8,11.54157,33.7717544,-116.76756,1384,1698,49229.6,7.1418,707.2201,4.125533,4503.617,45.34073,2122,279.3658,0.0875,0.0875,0.4296667,1.6632,0.1506333,-3.4191,13.43837,140.6432,4.6226,2.0943,0.0216,0.1621,0.1713529,0.1985371,0,0,0,0,2.710491,3.719958,3.526093,0.4503407,0.6061839,0,1,1,0,0,0,-Inf,Reference
905DGSY1x,33.12783,-116.67785,905,San Diego,Other,NA,SC,9,32.46544,33.1282504,-116.67634,902,822,49484.5,7.47,767.8378,7.7436,2921.181,47.84,2287,300.2564,0.0981,0.031,0.4356,1.4877,0.2239,-1.1031,4.3158,151.9702,3.355,2.2663,0.0364,0.137,0.1885066,0.00648929,0,0,0,0,4.806919,2.796885,0,1.380475,0.67209700000000006,0.1581446,14,5,0,0,0,2.15,Non-reference
518BCCRAx,39.72694,-121.49656,518,Butte,Forest,0,SN,5,0.9387,39.72604893,-121.4957976,617,156,143881.9063,12,1529.333333,1.5,2725.100098,78,2179,329,0.04152681,0.03237529,0.22828914,1.523,0.178,-1.01091196,1.98000002,116.4513687,2.41135896,12.35303504,0.08406848,0.1077218,1.72579099,1.72579099,2,0,0,0,0,0,0,3.20319604,3.20319604,3.65393417,2,2,2,0,0,-Inf,Non-reference
541SS3xxx,37.15917,-120.81222,541,Merced,Ag,948040356,CV,5,1021.448,37.1590225,-120.81256,25,77,24596.5,6.9741,252.9705,0,260.7392,40.4047,2496,352.9074,0.041,0.02116667,0.2143,1.478033,0.3318667,2.1066,1.256667,2.2265,1.5171,0.9636,0.1104,0.1236667,3.427285,1.166568,1,78,41,64,3.70358,4.240992,1.962236,1.389533,0.3972861,0.9107357,668,10,1,0,0,-Inf,Non-reference
634R10UTR,38.77875,-120.02978,634,El Dorado,Forest,8943711,SN,6,29.60141,38.7782606,-120.02936,2220,838,121507.7,12.36703,1316.867,21.5957,4793.033,91.55737,1168,212.7326,0.06606667,0.0485,0.2424,1.269667,0.1241333,-1.543667,15.9669,136.9703,4.1904,2.017233,0.024,0.1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
404R4S001,34.16329,-118.81069,404,Ventura,Other,20364781,SC,4,1.5651,34.162058,-118.810716,324,228,44098.60156,5,438.25,6.28057194,306.9333344,28.16666667,2568,335.5,0.05687828,0.03042487,0.37494363000000003,1.56281114,0.32058849,-0.76849729,1.88499999,66.61746979,17.54578209,0,1.27595997,0.110466,10.06325474,10.06325474,14,0,0,0,15.64117309,15.64117309,18.25902335,3.38533947,3.38533947,6.27520807,14,14,2,0,0,-Inf,Non-reference
412M08641,34.30548,-118.06798,412,Los Angeles,Other,NA,SC,4,20.1717,34.306008,-118.069332,1065,723,64572.30078,6.746032,981.065217,2.139622,940.581671,40.730159,2056,301.608696,0.05261,0.031744,0.382628,1.533047,0.137576,-2.660447,6.256289,163.003483,4.886533,1,0.053613,0.165294,0.133851,0.044153,0,0,0,0,2.685941,1.261511,2.36998,0.501477,0.246329,0,1,0,0,0,0,0.06,Reference
404R4S070,34.042,-118.89747,404,Los Angeles,Other,20365129,SC,4,3.8448,34.04201,-118.89747,27,475,37798.4,4.166667,488.3333,0,341.6833,22.5,2211,295.6,0.05767386,0.03034059,0.3748018,1.502548,0.277469,-0.6306944,1.69525,98.34861,12.30999,5.406845,0.6082151,0.2117486,1.404494,1.404494,7,0,0,0,19.75655,19.70974,26.26459,4.68219229,4.6821923,3.70271918,7,7,1,0,0,-Inf,Non-reference
902MCWBxx,33.568343,-117.240436,902,Riverside,Other,22545325,SC,9,55.6353,33.56639969,-117.2383311,345,464,25939.7,5.27218935,337.8333333,0,628.5333407,30.04142012,2707,347.3939394,0.06599071,0.03101751,0.40114701,1.62287618,0.27720478,-0.60543741,4.93222642,92.57100171,3.83981045,2.15175801,0.06018968,0.14635804,18.74727017,24.56786815,59,1,2,0,1.00619571,0,0,4.66861531,5.38402433,8.4812131,114,72,1,0,0,-Inf,Non-reference
641OWC157,41.3769,-120.14454,641,Modoc,Other,20318242,DM,6,18.99202,41.37690708,-120.14454,1490,1386,31567.6,11.95,849.386,10.8261,6557.61,91.1167,1658,241.783,0.045071,0.014287,0.178896,1.43617,0.155332,-0.88151,3.51073,69.0568,4.59049,2.53777,0.018,0.223669,0,0,0,0,0,0,0,0,0,0.39610069999999997,0,0,0,0,0,0,0,-Inf,Reference
902S02357,33.40568,-117.24977,902,San Diego,Other,22549107,SC,9,1661.807,33.4056847,-117.24977,100,1977,30479.4,5.6199,416.9987,1.6449,1648.729,33.2787,2436,338.7008,0.0794,0.0306,0.418,1.6053,0.2318,-1.3846,6.611,108.288,3.8791,2.0975,0.0472,0.1463,7.383578,3.151412,2,4,13,0,8.588919,13.59256,11.20734,2.59678,2.962386,2.044726,1844,34,0,0,0,-Inf,Non-reference
SMC01726,33.86351,-117.98816,845,Orange,Urban,22525751,SC,8,41.79042,33.8635246,-117.98813,24,369,28952.9,5.0391,364.6563,0,358.2296,28.5391,2397,298.4808,0.0532,0.0317,0.3832,1.5946,0.285,1.8449,3.6336,7.8597,2.2593,1.2463,0.1632,0.125,83.45034,97.3259,95,0,0,0,11.80119,2.544838,4.957265,13.33126,15.94243,13.47859,115,25,5,0,0,4.55,Non-reference
911CCH80x,32.78803,-116.49761,911,San Diego,Other,NA,SC,9,26.3349,32.78700602,-116.4973387,1109,699,50301.69922,8.89156627,735.559322,2.44020368,3495.658973,53.80722892,2152,295.0357143,0.11247221,0.03180708,0.45088122,1.53549624,0.20047089,-2.27352904,7.5291606,140.7158886,4.24532709,6.07142857,0.030188510000000002,0.1529185,0.88855473,1.41239498,2,0,0,0,4.41885103,5.43650311,11.77130045,0.29641781,0.52799725,0.5330785,3,2,0,0,1,-Inf,Non-reference
SMC12279,34.06773,-117.29347,801,San Bernardino,Urban,22557930,SC,8,1359.847,34.0679585,-117.29326,293,3186,29444.9,7.679,635.9045,3.4648,2205.028,46.3969,2718,299.3311,0.0722,0.0306,0.4108,1.609,0.1717,-0.2251,8.772,91.9398,3.9002,1.5862,0.0622,0.137,12.24989,67.342,66,1,0,0,9.746953,23.60262,29.15531,2.427518,7.351541,4.747337,1079,35,0,0,0,-Inf,Non-reference
403S01195,34.55902,-119.26784,403,Ventura,Other,17567911,SC,4,151.1669,34.5583603,-119.26767,1033,1242,64037.9,5.7991,825.1133,0.027,521.5555,32.2543,2054,299.8865,0.0616,0.0278,0.3476,1.5374,0.261,-0.7464,1.765,70.9644,5.3945,2.2795,1.0951,0.1272,0.02619484,0.06365035,0,0,0,0,2.065225,2.50358,8.8363409999999991,0.2866983,0.2555631,0.9392628,28,7,1,0,0,0.33,Non-reference
205R00174,37.5282,-121.9477,205,Alameda,Urban,17692593,CH,2,5.98,37.5282,-121.9477,37,516,37871,9.6875,531.4615,0.1428571,424,55.1875,2095,270.1429,0.04681384,0.04384291,0.2836831,1.52,0.3,0.33,1.84,48.89495,4.69,1.81,0.26,0.12,42.27348,42.27348,31,0,0,0,24.73994,25.10176,53.93082,7.26022684,7.26022693,5.50955182,31,31,2,5,2,-Inf,Non-reference
203LOB020,37.78827,-122.48393,203,San Francisco,NR,-9999,CH,2,0.2207996,37.7882076,-122.48394,16,55,58093.19922,10,603,1,534.8333,59,1679,207,0.0464,0.0491,0.2947,1.677,0.151,2.2754,17.059,0.9567,5.7014,1.5993,0.0238,0.0956,35.74297189,35.74297189,36,0,0,0,50.60240964,50.20080321,50.20080321,3.92103974,3.92103974,3.92103974,0,0,0,0,0,-Inf,Non-reference
801S08183,34.07334,-117.30433,801,San Bernardino,Other,22557922,SC,8,441.9315,34.07338046,-117.3043306,294,2760,29444.9,7.81291,810.625,1.28625,1029.7,42.5701,2718,312.264,0.053422,0.031705,0.383976,1.59438,0.170292,-0.535492,9.24398,90.6204,3.83434,2.51174,0.070912,0.14488,10.22514,86.96903,75,0,0,0,6.588532,10.77987,21.88955,2.43318,11.19194,13.3908,308,27,2,0,0,-Inf,Non-reference
312HUA,35.08665,-120.36816,312,San Luis Obispo,Other,0,CH,3,230.204092,35.0867323,-120.36916,205,771,42251.80078,7.5,613.7704,0,390.7962,42.1676,2368,306.205,0.0565,0.0237,0.2693,1.5109,0.197,-0.6095,2.3858,71.0521,16.2412,6.1407,0.9469,0.1096,3.9109e-4,0.00368134,0,0,3,26,1.70945854,2.0910028,5.43406229,0.44303644,0.8998215,2.07875747,83,27,1,0,1,1.63,Non-reference
531LJCARx,37.8861,-121.1826,531,San Joaquin,Ag,2819568,CV,5,594.2457,37.88605326,-121.1825837,13,771,32636.4,8.01796407,502.1783864,0.74405594,550.1482992,49.73761568,2423,347.5916084,0.04297919,0.02518288,0.23750648,1.55429677,0.26238077,-0.52738094,2.31504576,97.90220463,4.09952555,2.38772017,0.07388613,0.17079285,0.34637188,8.02733696,0,11,90,99,10.534279,0,0,0.68708076,0.95920866,0.25159953,233,3,0,0,0,-Inf,Non-reference
SAR-5,33.99244444,-117.3911667,801,Riverside,Other,948070235,SC,8,44.6553,33.99166083,-117.3936903,238,666,23142.6,6.52898551,302.6938776,0.875,639.2705405,35.50724638,2708,344.5357143,0.05667885,0.0314801,0.38874276,1.64092127,0.2342661,0.17458018,8.70209686,50.62339682,2.60291339,1.35892773,0.07935264,0.1381807,43.30773727,68.52569215,8,2,4,24,1.62847411,0,0,7.08015145,10.94686319,3.26446333,88,49,1,0,0,-Inf,Non-reference
412M08638,34.20922,-118.17119,412,Los Angeles,Forest,22514800,SC,4,48.6531,34.208467,-118.169917,367,1500,53545.30078,6.328947,772.759259,1.849753,923.314366,37.401316,2442,309.267857,0.052901,0.031688,0.382487,1.562924,0.256147,-1.924197,3.64052,155.770998,4.355749,0.017857,0.038895,0.160898,0.634492,0.909628,6,0,0,0,5.260919,5.084823,19.461078,0.116547,0.215575,1.074423,0,0,0,0,1,0.4,Non-reference
519CE0243,38.51472,-121.415,519,Sacramento,Other,15036577,CV,5,79.3982,38.5150167,-121.41537,9,88,45781.5,8,536.627,0.899,618.3505,51.7562,2377,338.4243,0.0527,0.0573,0.3393,1.5275,0.2952,0.6013,1.5683,43.5859,2.5128,1.0654,0.091,0.1209,17.31807,69.70691,85,8,9,0,11.45092,17.04918,14.98898,2.538411,6.158619,8.940705,66,13,2,0,0,-Inf,Non-reference
111BVCMFE,39.93603,-122.98827,111,Mendocino,Forest,8297229,NC,1,35.7813,39.93586224,-122.9883744,907,1332,133485.4063,16.31858407,1753.902439,3.04069487,2380.107596,107.1504425,1854,254.4444444,0.03468584,0.03275316,0.20581282,1.47763522,0.14341241,-0.65815783,3.34713909,100.7844793,3.32901001,2.95555556,0.05676343,0.11666704,0,0,0,0,0,0,2.30651206,2.73465438,0,0.25624273,0.08816041,0,1,0,0,0,0,-Inf,Reference
308MWCAH1,36.16255,-121.66643,308,Monterey,Forest,0,CH,3,6.19496,36.1625779,-121.66598,122,1119,97383.10156,13.2632,1067.6923,0.8571,687.35,76.7895,2050,264,0.0418,0.0266,0.2302,1.6021,0.174,-1.5085,6.339,147.9786,4.0818,2.1305,0.0298,0.1662,0.05811419,0.05811419,0,0,0,0,0.65378469,0.65378469,0.27081923,0,0,0,0,0,0,0,0,-Inf,Reference
801LYC600,34.23092,-117.48291,801,San Bernardino,Forest,24843846,SC,8,107.4602,34.23094448,-117.4829106,833,2231,71418.8,9.55389,1103.01,2.18605,1190.84,51.2186,2185,280.062,0.05259,0.031763,0.382872,1.55637,0.130775,-1.40405,8.46489,115.651,5.36484,4.12209,0.070348,0.170395,0.5863187,1.20936,7,0,0,1,1.472497,3.597246,4.695767,1.097456,2.878527,3.378818,29,19,4,0,0,1.64,Non-reference
801RB8607,34.18269,-116.8662,801,San Bernardino,Other,0,SC,8,126.1566,34.18293034,-116.8662565,1777,1702,54437.2,8.70229,865.215,2.14194,3680.28,54.4275,1731,239.039,0.085349,0.029986,0.426989,1.5622,0.116097,-0.991415,9.77487,125.513,5.55111,1.95171,0.044796,0.137181,0.1933311,0.1027961,0,0,0,0,1.052264,1.716694,3.3213,0.9244154,1.338408,15.23023,20,3,0,0,0,0,Non-reference
105WE0598,41.24444,-123.32795,105,Siskiyou,Forest,8258763,NC,1,7.009857,41.2443927,-123.32933,524,1033,101476.1016,13.3333,1428.1177,4,4548.6001,96.2381,2063,307,0.0318,0.0117,0.133,1.502,0.158,-0.9288,2.98,126.0445,5.3871,2.6191,0.0448,0.0454,0,0,0,0,0,0,5.43073565,5.43073565,1.16194626,0,0,0,0,0,0,0,0,-Inf,Non-reference
408M03111,34.18105,-119.03278,408,Ventura,Urban,17562626,SC,4,636.0804,34.181186,-119.03281,24,1084,36718.89844,4.581288,432.818182,2.751285,271.010516,27.228016,2208,310.826772,0.057269,0.030164,0.372772,1.568511,0.265585,0.107336,3.846054,57.5961,6.252165,0,0.51562,0.146387,22.571722,25.782212,22,8,18,24,14.252302,11.9083,20.163488,4.711119,4.075773,1.148092,1111,28,1,0,1,1.15,Non-reference
801S04078,33.99762,-117.72327,801,San Bernardino,Ag,22560356,SC,8,136.0024,33.9975871,-117.72325,205,2856,35281.8,7.8974,722.1926,1.4132,555.3014,42.9627,2603,299.3653,0.0525,0.0318,0.3828,1.5843,0.2374333,1.0676,5.9018,35.50837,4.458167,2.036833,0.2881333,0.1263667,34.98309,67.83948,70,0,0,6,11.57478,18.43915,20.19838,5.998945,11.25956,9.45855,167,78,2,0,0,-Inf,Non-reference
558372sxx,36.05872,-119.02989,558,Tulare,Other,17155480,CV,5,1041.7284,36.05782941,-119.0301176,135,2982,22583,9.16640795,757.9814659,1.85645933,1067.970868,55.2896616,2610,310.2248804,0.05654608,0.01666228,0.25135912,1.51465443,0.22935965,-1.32519501,4.55125091,139.4091232,3.56655816,2.22695654,0.03547127,0.15726356,0.6024315,41.70905392,66,1,10,2,0.55759256,0,0,0.65554748,6.4245115,7.97440911,222,8,2,0,0,-Inf,Non-reference
801SARBFC,34.16901682,-116.8208697,801,San Bernardino,Forest,22558780,SC,8,81.1161,34.16867643,-116.8223083,1935,1202,45506.19922,8.54330709,846.4677419,2.01979651,3445.584834,53.18897638,1681,240.31,0.08670716,0.02996748,0.42815456,1.56280289,0.11135327,-1.18176868,9.42094456,135.6926988,5.73010747,1.64,0.04178847,0.1441052,0.2718326,0.24590407,1,0,0,0,1.1150684,1.13767665,3.76420455,0.36914192,0.19428908,0,17,6,0,0,0,-Inf,Reference
524PS0342,40.16991,-122.67528,524,Tehama,Other,2800691,CH,5,108.4212,40.1699249,-122.67529,415,1809,85561.5,11,1062.131,2.4586,2487.938,72.1078,2270,299.8571,0.0347,0.0279,0.193,1.516133,0.2286,-0.9116,2.2616,67.34057,14.893370000000001,5.678133,0.07716667,0.1279333,0.00913553,0.01057306,0,0,0,0,2.486525,1.998308,3.384842,0.9349048,0.5438659,0.9022654,19,6,0,0,0,-Inf,Reference
309PS0043,35.75626,-120.83777,309,San Luis Obispo,Urban,8212889,CH,3,854.518757,35.7589271,-120.8399,183,958,31109.19922,8.2931,612.8041,0.0038,263.0061,47.1359,2513,323.7747,0.0447,0.024,0.2336,1.5141,0.2441,-0.7196,3.3319,85.0246,8.6291,4.0769,0.3265,0.1096,0.13923293,0.85463322,0,0,0,0,3.24480141,8.35245707,6.35761589,1.12761627,2.29930799,3.49723588,122,5,0,0,0,0.67,Non-reference
518CE0034,39.65861,-121.21277,518,Butte,Forest,8037301,SN,5,62.7346,39.6582753,-121.21456,953,882,185030.8,13.099,2019.728,6.7632,3998.674,89.3281,1868,284.0263,0.044,0.0295,0.2245,1.3586,0.2016,-1.1875,4.4495,132.3797,4.7744,3.6407,0.0289,0.2086,0,0,0,0,0,0,0,0,0,3.445886,4.168144,0.2543041,11,7,0,0,0,-Inf,Non-reference
520197sxx,39.38013,-121.9096,520,Colusa,Ag,1685147,CV,5,240.7797,39.37977095,-121.9112861,20,1045,50925.8,8.82721088,837.6537753,0.40972222,1631.484801,57.27755102,2420,350.0868056,0.04034552,0.03553477,0.23415904,1.49305432,0.24494371,0.94580615,2.33059901,32.94965059,3.26816597,1.79703486,0.09767383,0.1696289,7.93771236,0.30424862,0,49,99,100,48.73043699,0,0,2.29025614,0.36068161,0,165,1,0,0,0,-Inf,Non-reference
SMC05243,34.5925,-119.25122,403,Ventura,Other,17568577,SC,4,0.7929,34.5924824,-119.25123,1187,379,62408,6,702,0,400.7667,35,1930,300,0.0612,0.0612,0.3516,1.542733,0.2806333,-0.739,1.738533,82.58853,3.334733,1.090833,1.3832,0.1217667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-Inf,Reference
LAUT402,34.22196,-118.17681,412,Los Angeles,Other,22514774,SC,4,41.6997,34.22097605,-118.1779357,433,1434,53545.30078,6.33846154,794.5578947,1.87729622,915.5908188,37.46153846,2442,306.4285714,0.0528979,0.0316881,0.38248507,1.56119153,0.25599124,-2.00425531,3.65558833,157.2509376,4.39762012,0.10204082,0.03908364,0.1619364,0.37770056,0.2790545,0,0,0,0,5.00507198,5.34307288,4.85512921,0.03664869,0.01627506,0.10159984,0,0,0,0,1,-Inf,Non-reference
SMC31343,34.24087,-116.87125,801,San Bernardino,Other,22558632,SC,8,11.8602,34.24115715,-116.872646,2089,618,43126.69922,7.27027027,695.25,2.5944805,4084.181818,50.27027027,1745,242.9285714,0.08203251,0.03008734,0.42322233,1.60970919,0.15901024,-0.05965808,12.31745103,87.43798646,11.83631819,3.64285714,0.07579381,0.12407628,12.93823038,13.46761453,33,0,0,0,18.84959781,19.62085308,56.17760618,3.41927393,3.56149751,12.28764208,20,20,1,0,0,-Inf,Non-reference
536NFT019,38.1519,-120.0454,536,Tuolumne,Other,17074471,SN,5,22.54901,38.1568144,-120.04375,1521,965,95418.3,8.4085,1128.36,7.5,4061.72,63.7324,1698,266.3214,0.04033333,0.01123333,0.1968667,1.371667,0.2024667,-1.4937,5.077233,126.1311,3.9363,1.928067,0.02356667,0.1810333,0.3310862,0.5533663,0,0,0,0,5.117875,7.604595,6.218656,2.130526,2.276917,1.329367,11,5,0,0,0,-Inf,Non-reference
801SAMI1x,34.0827,-116.8937,801,San Bernardino,Forest,NA,SC,8,15.6735,34.08306905,-116.895018,1815,1596,62987.30078,9.78723404,1023,1.54799266,3556.901815,57.38297872,1633,234.05,0.08150257,0.03003222,0.42392515,1.53703843,0.09617038,-1.76223181,8.61893928,156.5810859,3.49565292,4.45,0.02382025,0.14019174,0.04019523,0.04130281,0,0,0,0,0.12632788,0.12980883,0.36101083,0.15699453,0.12123568,1.39949934,1,1,1,0,0,-Inf,Reference
526PS1544,41.20859113,-120.8694177,526,Modoc,Forest,7930125,DM,5,411.6708,41.20874421,-120.8695412,1336,826,37330.7,9.45504732,432.656017,10.48015873,4601.559036,77.41167192,1678,271.327381,0.03980233,0.01392858,0.16560123,1.44866408,0.16986082,-0.37151235,2.41196046,108.8925413,5.86709983,3.38801395,0.02445821,0.25829138,0.0163966,0,0,0,0,0,0.00677726,0,0,0.81266124,0.04676237,0,6,0,0,0,0,-Inf,Reference
403S00831,34.43047,-118.8318,403,Ventura,Other,17574531,SC,4,47.70892,34.430471,-118.83183,285,1170,43806.3,5.3377,532.9266,0.0169,402.516,31.8212,2458,320.7458,0.058,0.0296,0.3684,1.5562,0.2925,-0.7685,2.3613,66.6175,17.5458,6.2806,1.276,0.1105,0.00376925,0.00804246,0,0,0,0,0.6162718,1.073669,8.204769,0.3205171,0.5221552,2.67141,5,5,4,0,0,-Inf,Non-reference
