"Stratum","BiostimVar","BIgoal","BIgoal2","Prob","Prob2","Response","BSPretty","DevSet","Est","l95","u95"
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p95","95% rel prob","ASCI_H","Total N","Val",0.0750750750750751,-Inf,0.177177177177177
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p90","90% rel prob","ASCI_H","Total N","Cal",0.138138138138138,0.045045045045045,0.57957957957958
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p90","90% rel prob","ASCI_H","Total N","Val",0.138138138138138,0.045045045045045,0.57957957957958
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p80","80% rel prob","ASCI_H","Total N","Cal",0.249249249249249,0.159159159159159,1.75075075075075
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p80","80% rel prob","ASCI_H","Total N","Val",0.249249249249249,0.159159159159159,1.75075075075075
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p50","50% rel prob","ASCI_H","Total N","Cal",0.528528528528528,0.318318318318318,Inf
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p50","50% rel prob","ASCI_H","Total N","Val",0.528528528528528,0.318318318318318,Inf
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p95","95% rel prob","ASCI_H","Total P","Cal",0.0195195195195195,-Inf,0.0465465465465465
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p95","95% rel prob","ASCI_H","Total P","Val",0.0195195195195195,-Inf,0.0465465465465465
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p90","90% rel prob","ASCI_H","Total P","Cal",0.0375375375375375,0.0135135135135135,0.100600600600601
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p90","90% rel prob","ASCI_H","Total P","Val",0.0375375375375375,0.0135135135135135,0.100600600600601
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p80","80% rel prob","ASCI_H","Total P","Cal",0.0690690690690691,0.0435435435435435,0.24024024024024
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p80","80% rel prob","ASCI_H","Total P","Val",0.0690690690690691,0.0435435435435435,0.24024024024024
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p50","50% rel prob","ASCI_H","Total P","Cal",0.145645645645646,0.0900900900900901,0.618618618618619
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p50","50% rel prob","ASCI_H","Total P","Val",0.145645645645646,0.0900900900900901,0.618618618618619
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p95","95% rel prob","ASCI_H","Chl-a","Cal",12.6126126126126,-Inf,26.4264264264264
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p95","95% rel prob","ASCI_H","Chl-a","Val",12.6126126126126,-Inf,26.4264264264264
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p90","90% rel prob","ASCI_H","Chl-a","Cal",23.7237237237237,9.60960960960961,41.4414414414414
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p90","90% rel prob","ASCI_H","Chl-a","Val",23.7237237237237,9.60960960960961,41.4414414414414
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p80","80% rel prob","ASCI_H","Chl-a","Cal",42.3423423423423,28.2282282282282,74.1741741741742
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p80","80% rel prob","ASCI_H","Chl-a","Val",42.3423423423423,28.2282282282282,74.1741741741742
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p50","50% rel prob","ASCI_H","Chl-a","Cal",89.1891891891892,62.7627627627628,168.768768768769
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p50","50% rel prob","ASCI_H","Chl-a","Val",89.1891891891892,62.7627627627628,168.768768768769
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p95","95% rel prob","ASCI_H","AFDM","Cal",0.750750750750751,-Inf,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p95","95% rel prob","ASCI_H","AFDM","Val",0.750750750750751,-Inf,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p90","90% rel prob","ASCI_H","AFDM","Cal",1.5015015015015,0.600600600600601,2.62762762762763
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p90","90% rel prob","ASCI_H","AFDM","Val",1.5015015015015,0.600600600600601,2.62762762762763
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p80","80% rel prob","ASCI_H","AFDM","Cal",2.7027027027027,1.8018018018018,4.87987987987988
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p80","80% rel prob","ASCI_H","AFDM","Val",2.7027027027027,1.8018018018018,4.87987987987988
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p50","50% rel prob","ASCI_H","AFDM","Cal",5.63063063063063,3.9039039039039,11.1861861861862
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p50","50% rel prob","ASCI_H","AFDM","Val",5.63063063063063,3.9039039039039,11.1861861861862
"Wet","PCT_MAP","Ref10","Ref10","p95","95% rel prob","ASCI_H","% cover","Cal",59.95995995996,-Inf,Inf
"Wet","PCT_MAP","Ref10","Ref10","p95","95% rel prob","ASCI_H","% cover","Val",59.95995995996,-Inf,Inf
"Wet","PCT_MAP","Ref10","Ref10","p90","90% rel prob","ASCI_H","% cover","Cal",Inf,21.6216216216216,Inf
"Wet","PCT_MAP","Ref10","Ref10","p90","90% rel prob","ASCI_H","% cover","Val",Inf,21.6216216216216,Inf
"Wet","PCT_MAP","Ref10","Ref10","p80","80% rel prob","ASCI_H","% cover","Cal",Inf,41.6416416416416,Inf
"Wet","PCT_MAP","Ref10","Ref10","p80","80% rel prob","ASCI_H","% cover","Val",Inf,41.6416416416416,Inf
"Wet","PCT_MAP","Ref10","Ref10","p50","50% rel prob","ASCI_H","% cover","Cal",Inf,85.4854854854855,Inf
"Wet","PCT_MAP","Ref10","Ref10","p50","50% rel prob","ASCI_H","% cover","Val",Inf,85.4854854854855,Inf
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p95","95% rel prob","CSCI","Total N","Cal",0.0990990990990991,0.027027027027027,0.159159159159159
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p95","95% rel prob","CSCI","Total N","Val",0.0990990990990991,0.027027027027027,0.159159159159159
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p90","90% rel prob","CSCI","Total N","Cal",0.177177177177177,0.117117117117117,0.252252252252252
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p90","90% rel prob","CSCI","Total N","Val",0.177177177177177,0.117117117117117,0.252252252252252
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p80","80% rel prob","CSCI","Total N","Cal",0.291291291291291,0.222222222222222,0.429429429429429
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p80","80% rel prob","CSCI","Total N","Val",0.291291291291291,0.222222222222222,0.429429429429429
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p50","50% rel prob","CSCI","Total N","Cal",0.543543543543544,0.411411411411411,0.858858858858859
"Wet","Nitrogen_Total_mgPerL","Ref10","Ref10","p50","50% rel prob","CSCI","Total N","Val",0.543543543543544,0.411411411411411,0.858858858858859
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p95","95% rel prob","CSCI","Total P","Cal",0.03003003003003,0.00600600600600601,0.0525525525525526
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p95","95% rel prob","CSCI","Total P","Val",0.03003003003003,0.00600600600600601,0.0525525525525526
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p90","90% rel prob","CSCI","Total P","Cal",0.0540540540540541,0.033033033033033,0.0870870870870871
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p90","90% rel prob","CSCI","Total P","Val",0.0540540540540541,0.033033033033033,0.0870870870870871
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p80","80% rel prob","CSCI","Total P","Cal",0.0900900900900901,0.0645645645645646,0.154654654654655
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p80","80% rel prob","CSCI","Total P","Val",0.0900900900900901,0.0645645645645646,0.154654654654655
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p50","50% rel prob","CSCI","Total P","Cal",0.177177177177177,0.126126126126126,0.318318318318318
"Wet","Phosphorus_as_P_mgPerL","Ref10","Ref10","p50","50% rel prob","CSCI","Total P","Val",0.177177177177177,0.126126126126126,0.318318318318318
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p95","95% rel prob","CSCI","Chl-a","Cal",24.6246246246246,3.6036036036036,70.8708708708709
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p95","95% rel prob","CSCI","Chl-a","Val",24.6246246246246,3.6036036036036,70.8708708708709
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p90","90% rel prob","CSCI","Chl-a","Cal",44.4444444444444,25.2252252252252,158.258258258258
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p90","90% rel prob","CSCI","Chl-a","Val",44.4444444444444,25.2252252252252,158.258258258258
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p80","80% rel prob","CSCI","Chl-a","Cal",76.5765765765766,46.8468468468468,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p80","80% rel prob","CSCI","Chl-a","Val",76.5765765765766,46.8468468468468,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p50","50% rel prob","CSCI","Chl-a","Cal",153.453453453453,91.5915915915916,Inf
"Wet","Chlorophyll_a_mgPerm2","Ref10","Ref10","p50","50% rel prob","CSCI","Chl-a","Val",153.453453453453,91.5915915915916,Inf
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p95","95% rel prob","CSCI","AFDM","Cal",0.975975975975976,0.15015015015015,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p95","95% rel prob","CSCI","AFDM","Val",0.975975975975976,0.15015015015015,1.65165165165165
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p90","90% rel prob","CSCI","AFDM","Cal",1.8018018018018,1.12612612612613,2.77777777777778
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p90","90% rel prob","CSCI","AFDM","Val",1.8018018018018,1.12612612612613,2.77777777777778
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p80","80% rel prob","CSCI","AFDM","Cal",3.003003003003,2.17717717717718,4.87987987987988
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p80","80% rel prob","CSCI","AFDM","Val",3.003003003003,2.17717717717718,4.87987987987988
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p50","50% rel prob","CSCI","AFDM","Cal",5.78078078078078,4.2042042042042,10.0600600600601
"Wet","Ash_Free_Dry_Mass_mgPercm2","Ref10","Ref10","p50","50% rel prob","CSCI","AFDM","Val",5.78078078078078,4.2042042042042,10.0600600600601
"Wet","PCT_MAP","Ref10","Ref10","p95","95% rel prob","CSCI","% cover","Cal",19.7197197197197,-Inf,56.4564564564565
"Wet","PCT_MAP","Ref10","Ref10","p95","95% rel prob","CSCI","% cover","Val",19.7197197197197,-Inf,56.4564564564565
"Wet","PCT_MAP","Ref10","Ref10","p90","90% rel prob","CSCI","% cover","Cal",34.1341341341341,18.9189189189189,Inf
"Wet","PCT_MAP","Ref10","Ref10","p90","90% rel prob","CSCI","% cover","Val",34.1341341341341,18.9189189189189,Inf
"Wet","PCT_MAP","Ref10","Ref10","p80","80% rel prob","CSCI","% cover","Cal",55.7557557557558,34.5345345345345,Inf
"Wet","PCT_MAP","Ref10","Ref10","p80","80% rel prob","CSCI","% cover","Val",55.7557557557558,34.5345345345345,Inf
"Wet","PCT_MAP","Ref10","Ref10","p50","50% rel prob","CSCI","% cover","Cal",Inf,61.961961961962,Inf
"Wet","PCT_MAP","Ref10","Ref10","p50","50% rel prob","CSCI","% cover","Val",Inf,61.961961961962,Inf
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_D","Total N","Cal",0.033033033033033,-Inf,0.105105105105105
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_D","Total N","Val",0.033033033033033,-Inf,0.105105105105105
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_D","Total N","Cal",0.0660660660660661,-Inf,0.135135135135135
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_D","Total N","Val",0.0660660660660661,-Inf,0.135135135135135
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_D","Total N","Cal",0.135135135135135,0.0540540540540541,0.201201201201201
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_D","Total N","Val",0.135135135135135,0.0540540540540541,0.201201201201201
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_D","Total N","Cal",0.36036036036036,0.291291291291291,0.459459459459459
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_D","Total N","Val",0.36036036036036,0.291291291291291,0.459459459459459
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_D","Total P","Cal",0.0045045045045045,-Inf,0.015015015015015
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_D","Total P","Val",0.0045045045045045,-Inf,0.015015015015015
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_D","Total P","Cal",0.00900900900900901,-Inf,0.0195195195195195
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_D","Total P","Val",0.00900900900900901,-Inf,0.0195195195195195
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_D","Total P","Cal",0.0195195195195195,0.00750750750750751,0.03003003003003
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_D","Total P","Val",0.0195195195195195,0.00750750750750751,0.03003003003003
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_D","Total P","Cal",0.0540540540540541,0.0435435435435435,0.0705705705705706
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_D","Total P","Val",0.0540540540540541,0.0435435435435435,0.0705705705705706
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p95","95% rel prob","ASCI_D","Chl-a","Cal",14.7147147147147,-Inf,53.1531531531532
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p95","95% rel prob","ASCI_D","Chl-a","Val",14.7147147147147,-Inf,53.1531531531532
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p90","90% rel prob","ASCI_D","Chl-a","Cal",29.7297297297297,-Inf,74.7747747747748
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p90","90% rel prob","ASCI_D","Chl-a","Val",29.7297297297297,-Inf,74.7747747747748
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p80","80% rel prob","ASCI_D","Chl-a","Cal",61.5615615615616,23.7237237237237,138.738738738739
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p80","80% rel prob","ASCI_D","Chl-a","Val",61.5615615615616,23.7237237237237,138.738738738739
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p50","50% rel prob","ASCI_D","Chl-a","Cal",176.876876876877,113.813813813814,Inf
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p50","50% rel prob","ASCI_D","Chl-a","Val",176.876876876877,113.813813813814,Inf
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p95","95% rel prob","ASCI_D","AFDM","Cal",0.45045045045045,-Inf,1.57657657657658
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p95","95% rel prob","ASCI_D","AFDM","Val",0.45045045045045,-Inf,1.57657657657658
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p90","90% rel prob","ASCI_D","AFDM","Cal",0.900900900900901,-Inf,2.02702702702703
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p90","90% rel prob","ASCI_D","AFDM","Val",0.900900900900901,-Inf,2.02702702702703
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p80","80% rel prob","ASCI_D","AFDM","Cal",1.95195195195195,0.600600600600601,3.07807807807808
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p80","80% rel prob","ASCI_D","AFDM","Val",1.95195195195195,0.600600600600601,3.07807807807808
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p50","50% rel prob","ASCI_D","AFDM","Cal",5.55555555555556,4.2042042042042,8.40840840840841
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p50","50% rel prob","ASCI_D","AFDM","Val",5.55555555555556,4.2042042042042,8.40840840840841
"Arid","PCT_MAP","Ref30","Ref30","p95","95% rel prob","ASCI_D","% cover","Cal",5.3053053053053,-Inf,19.019019019019
"Arid","PCT_MAP","Ref30","Ref30","p95","95% rel prob","ASCI_D","% cover","Val",5.3053053053053,-Inf,19.019019019019
"Arid","PCT_MAP","Ref30","Ref30","p90","90% rel prob","ASCI_D","% cover","Cal",10.9109109109109,-Inf,25.025025025025
"Arid","PCT_MAP","Ref30","Ref30","p90","90% rel prob","ASCI_D","% cover","Val",10.9109109109109,-Inf,25.025025025025
"Arid","PCT_MAP","Ref30","Ref30","p80","80% rel prob","ASCI_D","% cover","Cal",22.4224224224224,6.40640640640641,42.2422422422422
"Arid","PCT_MAP","Ref30","Ref30","p80","80% rel prob","ASCI_D","% cover","Val",22.4224224224224,6.40640640640641,42.2422422422422
"Arid","PCT_MAP","Ref30","Ref30","p50","50% rel prob","ASCI_D","% cover","Cal",64.0640640640641,43.6436436436436,Inf
"Arid","PCT_MAP","Ref30","Ref30","p50","50% rel prob","ASCI_D","% cover","Val",64.0640640640641,43.6436436436436,Inf
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_H","Total N","Cal",0.033033033033033,-Inf,0.0930930930930931
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_H","Total N","Val",0.033033033033033,-Inf,0.0930930930930931
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_H","Total N","Cal",0.0660660660660661,-Inf,0.123123123123123
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_H","Total N","Val",0.0660660660660661,-Inf,0.123123123123123
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_H","Total N","Cal",0.132132132132132,0.0690690690690691,0.18018018018018
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_H","Total N","Val",0.132132132132132,0.0690690690690691,0.18018018018018
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_H","Total N","Cal",0.327327327327327,0.273273273273273,0.399399399399399
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_H","Total N","Val",0.327327327327327,0.273273273273273,0.399399399399399
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_H","Total P","Cal",0.00750750750750751,-Inf,0.0225225225225225
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p95","95% rel prob","ASCI_H","Total P","Val",0.00750750750750751,-Inf,0.0225225225225225
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_H","Total P","Cal",0.015015015015015,-Inf,0.03003003003003
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p90","90% rel prob","ASCI_H","Total P","Val",0.015015015015015,-Inf,0.03003003003003
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_H","Total P","Cal",0.03003003003003,0.0135135135135135,0.045045045045045
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p80","80% rel prob","ASCI_H","Total P","Val",0.03003003003003,0.0135135135135135,0.045045045045045
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_H","Total P","Cal",0.0825825825825826,0.0660660660660661,0.112612612612613
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p50","50% rel prob","ASCI_H","Total P","Val",0.0825825825825826,0.0660660660660661,0.112612612612613
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p95","95% rel prob","ASCI_H","Chl-a","Cal",13.5135135135135,-Inf,44.7447447447447
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p95","95% rel prob","ASCI_H","Chl-a","Val",13.5135135135135,-Inf,44.7447447447447
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p90","90% rel prob","ASCI_H","Chl-a","Cal",27.6276276276276,-Inf,62.1621621621622
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p90","90% rel prob","ASCI_H","Chl-a","Val",27.6276276276276,-Inf,62.1621621621622
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p80","80% rel prob","ASCI_H","Chl-a","Cal",56.7567567567568,25.5255255255255,109.309309309309
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p80","80% rel prob","ASCI_H","Chl-a","Val",56.7567567567568,25.5255255255255,109.309309309309
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p50","50% rel prob","ASCI_H","Chl-a","Cal",160.36036036036,108.408408408408,Inf
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p50","50% rel prob","ASCI_H","Chl-a","Val",160.36036036036,108.408408408408,Inf
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p95","95% rel prob","ASCI_H","AFDM","Cal",0.525525525525526,-Inf,1.72672672672673
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p95","95% rel prob","ASCI_H","AFDM","Val",0.525525525525526,-Inf,1.72672672672673
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p90","90% rel prob","ASCI_H","AFDM","Cal",1.05105105105105,-Inf,2.25225225225225
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p90","90% rel prob","ASCI_H","AFDM","Val",1.05105105105105,-Inf,2.25225225225225
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p80","80% rel prob","ASCI_H","AFDM","Cal",2.25225225225225,0.900900900900901,3.45345345345345
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p80","80% rel prob","ASCI_H","AFDM","Val",2.25225225225225,0.900900900900901,3.45345345345345
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p50","50% rel prob","ASCI_H","AFDM","Cal",6.23123123123123,4.72972972972973,9.30930930930931
"Arid","Ash_Free_Dry_Mass_mgPercm2","Ref30","Ref30","p50","50% rel prob","ASCI_H","AFDM","Val",6.23123123123123,4.72972972972973,9.30930930930931
"Arid","PCT_MAP","Ref30","Ref30","p95","95% rel prob","ASCI_H","% cover","Cal",6.00600600600601,-Inf,19.6196196196196
"Arid","PCT_MAP","Ref30","Ref30","p95","95% rel prob","ASCI_H","% cover","Val",6.00600600600601,-Inf,19.6196196196196
"Arid","PCT_MAP","Ref30","Ref30","p90","90% rel prob","ASCI_H","% cover","Cal",12.1121121121121,-Inf,26.2262262262262
"Arid","PCT_MAP","Ref30","Ref30","p90","90% rel prob","ASCI_H","% cover","Val",12.1121121121121,-Inf,26.2262262262262
"Arid","PCT_MAP","Ref30","Ref30","p80","80% rel prob","ASCI_H","% cover","Cal",24.8248248248248,9.70970970970971,45.5455455455456
"Arid","PCT_MAP","Ref30","Ref30","p80","80% rel prob","ASCI_H","% cover","Val",24.8248248248248,9.70970970970971,45.5455455455456
"Arid","PCT_MAP","Ref30","Ref30","p50","50% rel prob","ASCI_H","% cover","Cal",69.6696696696697,47.8478478478479,Inf
"Arid","PCT_MAP","Ref30","Ref30","p50","50% rel prob","ASCI_H","% cover","Val",69.6696696696697,47.8478478478479,Inf
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p95","95% rel prob","CSCI","Total N","Cal",0.192192192192192,-Inf,0.474474474474474
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p95","95% rel prob","CSCI","Total N","Val",0.192192192192192,-Inf,0.474474474474474
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p90","90% rel prob","CSCI","Total N","Cal",0.387387387387387,0.0750750750750751,0.675675675675676
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p90","90% rel prob","CSCI","Total N","Val",0.387387387387387,0.0750750750750751,0.675675675675676
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p80","80% rel prob","CSCI","Total N","Cal",0.780780780780781,0.501501501501502,1.13513513513514
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p80","80% rel prob","CSCI","Total N","Val",0.780780780780781,0.501501501501502,1.13513513513514
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p50","50% rel prob","CSCI","Total N","Cal",2.08708708708709,1.61861861861862,2.95495495495495
"Arid","Nitrogen_Total_mgPerL","Ref30","Ref30","p50","50% rel prob","CSCI","Total N","Val",2.08708708708709,1.61861861861862,2.95495495495495
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p95","95% rel prob","CSCI","Total P","Cal",0.012012012012012,-Inf,0.0285285285285285
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p95","95% rel prob","CSCI","Total P","Val",0.012012012012012,-Inf,0.0285285285285285
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p90","90% rel prob","CSCI","Total P","Cal",0.024024024024024,0.0045045045045045,0.0405405405405405
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p90","90% rel prob","CSCI","Total P","Val",0.024024024024024,0.0045045045045045,0.0405405405405405
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p80","80% rel prob","CSCI","Total P","Cal",0.048048048048048,0.0315315315315315,0.0660660660660661
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p80","80% rel prob","CSCI","Total P","Val",0.048048048048048,0.0315315315315315,0.0660660660660661
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p50","50% rel prob","CSCI","Total P","Cal",0.126126126126126,0.102102102102102,0.163663663663664
"Arid","Phosphorus_as_P_mgPerL","Ref30","Ref30","p50","50% rel prob","CSCI","Total P","Val",0.126126126126126,0.102102102102102,0.163663663663664
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p95","95% rel prob","CSCI","Chl-a","Cal",6.60660660660661,-Inf,15.9159159159159
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p95","95% rel prob","CSCI","Chl-a","Val",6.60660660660661,-Inf,15.9159159159159
"Arid","Chlorophyll_a_mgPerm2","Ref30","Ref30","p90","90% rel prob","CSCI","Chl-a","Cal",13.2132132132132,1.8018018018018,22.2222222222222
